longitude,latitude,Sp
-60.782608,-62.488936,wedell seal
-60.80487,-62.483741,wedell seal
-60.855935,-62.480911,wedell seal
-60.423944,-62.463657,wedell seal
-60.727441,-62.486625,wedell seal
-60.636258,-62.474462,wedell seal
-60.376302,-62.430155,wedell seal
-60.839336,-62.329761,wedell seal
-60.664589,-62.425575,wedell seal
-60.782889,-62.468295,wedell seal
-60.80575,-62.468038,wedell seal
-60.334796,-62.465948,wedell seal
-60.785303,-62.475829,wedell seal
-60.799459,-62.474156,wedell seal
-60.709923,-62.428394,wedell seal
-60.636764,-62.413848,wedell seal
-60.796429,-62.468732,wedell seal
-60.674962,-62.428386,wedell seal
-60.351007,-62.457578,wedell seal
-60.32044,-62.429947,wedell seal
-60.364871,-62.47081,wedell seal
-60.380593,-62.447511,wedell seal
-60.380064,-62.44365,wedell seal
-60.342415,-62.460048,wedell seal
-60.385568,-62.45892,wedell seal
-60.224966,-62.42713,wedell seal
-60.346603,-62.442924,wedell seal
-60.343585,-62.490432,wedell seal
-60.721957,-62.472733,wedell seal
-60.815084,-62.483721,wedell seal
-60.890141,-62.486557,wedell seal
-60.806592,-62.486475,wedell seal
-60.865156,-62.48229,wedell seal
-60.811547,-62.48416,wedell seal
-60.832174,-62.481947,wedell seal
-60.757375,-62.41775,wedell seal
-60.863042,-62.246091,wedell seal
-60.78618,-62.461881,wedell seal
-60.79216,-62.267231,wedell seal
-60.820391,-62.392669,wedell seal
-60.484601,-62.346316,wedell seal
-60.861521,-62.315074,wedell seal
-60.910708,-62.349744,wedell seal
-60.676842,-62.375406,wedell seal
-60.784122000000004,-62.475578,wedell seal
-60.831579,-62.360663,wedell seal
-60.638431,-62.498828,wedell seal
-60.563605,-62.473951,wedell seal
-60.44945,-62.550719,wedell seal
-60.724445,-62.496894,wedell seal
-60.68567,-62.489332,wedell seal
-60.666051,-62.457702,wedell seal
-60.773147,-62.477534,wedell seal
-60.753964,-62.480028,wedell seal
-60.642522,-62.430303,wedell seal
-60.534986,-62.488234,wedell seal
-60.76583,-62.452107,wedell seal
-60.849088,-62.391626,wedell seal
-60.831657,-62.434445,wedell seal
-60.800902,-62.406719,wedell seal
-61.032686,-62.329902,wedell seal
-60.758789,-62.460436,wedell seal
-60.801306,-62.460054,wedell seal
-60.888414,-62.31279,wedell seal
-60.835161,-62.388138,wedell seal
-60.750017,-62.353582,wedell seal
-60.649597,-62.497156,wedell seal
-60.762687,-62.458184,wedell seal
-60.751814,-62.520227,wedell seal
-60.802358,-62.375316,wedell seal
-60.768049,-62.484169,wedell seal
-60.684846,-62.454577,wedell seal
-60.659755,-62.513284,wedell seal
-60.471194,-62.454198,wedell seal
-60.687787,-62.474436,wedell seal
-60.759084,-62.46811,wedell seal
-60.741624,-62.496172,wedell seal
-60.757344,-62.404644,wedell seal
-61.042233,-62.41312,wedell seal
-60.873229,-62.405135,wedell seal
-61.377115,-62.718308,wedell seal
-61.502523,-62.495372,wedell seal
-61.418896,-62.674971,wedell seal
-61.397298,-62.749163,wedell seal
-61.529752,-62.781504,wedell seal
-61.322101,-62.599694,wedell seal
-61.447915,-62.717388,wedell seal
-61.353612,-62.695113,wedell seal
-61.18722,-62.582904,wedell seal
-61.344564,-62.554535,wedell seal
-60.934786,-62.279933,wedell seal
-60.853983,-62.460764,wedell seal
-60.820648,-62.473734,wedell seal
-60.908871,-62.407299,wedell seal
-60.976555,-62.263682,wedell seal
-60.975616,-62.330643,wedell seal
-60.961669,-62.262876,wedell seal
-60.885649,-62.426085,wedell seal
-60.920342,-62.235424,wedell seal
-60.879615,-62.284647,wedell seal
-60.631857,-62.420126,wedell seal
-60.734267,-62.423454,wedell seal
-60.775887,-62.462396,wedell seal
-60.765152,-62.491467,wedell seal
-60.761728,-62.454983,wedell seal
-60.782651,-62.460933,wedell seal
-60.80492,-62.398792,wedell seal
-60.333526,-62.4631,wedell seal
-60.619634,-62.406937,wedell seal
-60.577087,-62.453659,wedell seal
-60.680684,-62.501812,wedell seal
-60.534166,-62.426961,wedell seal
-60.780118,-62.382171,wedell seal
-60.686871,-62.455851,wedell seal
-60.78365,-62.461813,wedell seal
-60.842513,-62.468455,wedell seal
-60.342608,-62.466214,wedell seal
-60.6582,-62.438257,wedell seal
-60.753605,-62.456472,wedell seal
-60.695039,-62.44163,wedell seal
-60.287843,-62.481155,wedell seal
-60.721745,-62.417306,wedell seal
-60.657149,-62.424138,wedell seal
-60.349987,-62.460137,wedell seal
-60.330034,-62.451977,wedell seal
-60.351437,-62.446026,wedell seal
-60.362261,-62.446416,wedell seal
-60.357906,-62.432193,wedell seal
-60.333213,-62.460194,wedell seal
-60.382459,-62.450634,wedell seal
-60.233223,-62.441982,wedell seal
-60.342348,-62.447355,wedell seal
-60.291426,-62.467903,wedell seal
-60.354329,-62.422866,wedell seal
-60.836893,-62.48393,wedell seal
-60.804862,-62.481839,wedell seal
-60.824512,-62.488224,wedell seal
-60.85227,-62.489876,wedell seal
-60.802415,-62.485438,wedell seal
-60.831677,-62.485221,wedell seal
-60.865406,-62.261032,wedell seal
-60.796789,-62.459622,wedell seal
-60.794278,-62.285614,wedell seal
-60.837523,-62.364493,wedell seal
-60.653093,-62.4119,wedell seal
-60.478311,-62.354726,wedell seal
-60.870259,-62.310536,wedell seal
-60.91132,-62.346318,wedell seal
-60.643161,-62.40433,wedell seal
-60.768305,-62.484946,wedell seal
-60.602555,-62.516744,wedell seal
-60.496103,-62.466108,wedell seal
-60.453254,-62.560703,wedell seal
-60.711478,-62.492415,wedell seal
-60.400564,-62.464275,wedell seal
-60.676689,-62.480947,wedell seal
-60.709071,-62.473889,wedell seal
-60.75816,-62.46646,wedell seal
-60.743449,-62.484803,wedell seal
-60.645031,-62.423906,wedell seal
-60.773845,-62.463211,wedell seal
-60.831284,-62.407262,wedell seal
-60.837776,-62.449386,wedell seal
-60.792906,-62.448824,wedell seal
-61.049326,-62.363263,wedell seal
-60.760056,-62.449699,wedell seal
-60.78847,-62.462715,wedell seal
-60.888372,-62.319605,wedell seal
-60.82198,-62.390508,wedell seal
-60.724132,-62.466773,wedell seal
-60.756561,-62.343822,wedell seal
-60.634585,-62.44779,wedell seal
-60.773084,-62.461381,wedell seal
-60.739873,-62.541492,wedell seal
-60.767413,-62.479711,wedell seal
-60.684852,-62.468094,wedell seal
-60.645138,-62.489992,wedell seal
-60.656517,-62.418658,wedell seal
-60.749695,-62.420758,wedell seal
-60.866129,-62.281695,wedell seal
-60.815838,-62.464949,wedell seal
-60.797749,-62.313867,wedell seal
-60.854208,-62.34178,wedell seal
-60.626278,-62.386864,wedell seal
-60.879458,-62.329929,wedell seal
-60.905757,-62.344263,wedell seal
-60.61179,-62.428576,wedell seal
-60.748639,-62.493384,wedell seal
-60.827219,-62.354715,wedell seal
-60.56988,-62.527239,wedell seal
-60.462924,-62.467229,wedell seal
-60.451571,-62.56611,wedell seal
-60.697648,-62.49023,wedell seal
-60.337533,-62.469191,wedell seal
-60.753385,-62.475924,wedell seal
-60.741314,-62.451705,wedell seal
-60.729153,-62.485751,wedell seal
-60.652546,-62.423713,wedell seal
-60.501509,-62.484497,wedell seal
-60.816092,-62.421309,wedell seal
-60.832866,-62.464972,wedell seal
-60.780243,-62.464048,wedell seal
-61.02235,-62.394777,wedell seal
-60.827224,-62.365357,wedell seal
-60.765424,-62.443906,wedell seal
-60.784524,-62.455991,wedell seal
-60.878673,-62.327152,wedell seal
-60.821667,-62.337173,wedell seal
-60.723567,-62.4193,wedell seal
-60.771218,-62.318549,wedell seal
-60.660067,-62.394204,wedell seal
-60.771976,-62.466977,wedell seal
-60.716827,-62.551125999999996,wedell seal
-60.804307,-62.399846,wedell seal
-60.765594,-62.476548,wedell seal
-60.687838,-62.465646,wedell seal
-60.651596,-62.453439,wedell seal
-60.671382,-62.402009,wedell seal
-60.483931,-62.439763,wedell seal
-60.734556,-62.493751,wedell seal
-60.739567,-62.485163,wedell seal
-60.748279,-62.495925,wedell seal
-60.381703,-62.306464,wedell seal
-60.784135,-62.398729,wedell seal
-60.866679,-62.47581,wedell seal
-60.933346,-62.355204,wedell seal
-61.386191,-62.727304,wedell seal
-61.466622,-62.483177,wedell seal
-61.348617,-62.663048,wedell seal
-61.427167,-62.727502,wedell seal
-61.514162,-62.782955,wedell seal
-61.447094,-62.613712,wedell seal
-61.366543,-62.716005,wedell seal
-61.46551,-62.600546,wedell seal
-61.283669,-62.538815,wedell seal
-61.348126,-62.565882,wedell seal
-60.73807,-62.426503,wedell seal
-60.833896,-62.472647,wedell seal
-60.798916,-62.35038,wedell seal
-60.867277,-62.328713,wedell seal
-60.597372,-62.36528,wedell seal
-60.478872,-62.34613,wedell seal
-60.885967,-62.352711,wedell seal
-60.894938,-62.344973,wedell seal
-60.590363,-62.448836,wedell seal
-60.725386,-62.499131,wedell seal
-60.827537,-62.347713,wedell seal
-60.452605,-62.476158,wedell seal
-60.450077,-62.567001,wedell seal
-60.683375,-62.488864,wedell seal
-60.319904,-62.449136,wedell seal
-60.669546,-62.459093,wedell seal
-60.781728,-62.477863,wedell seal
-60.724718,-62.440596,wedell seal
-60.712299,-62.48362,wedell seal
-60.665116,-62.430627,wedell seal
-60.481187,-62.47049,wedell seal
-60.772417,-62.472238,wedell seal
-60.802014,-62.437202,wedell seal
-60.822534,-62.459319,wedell seal
-60.774427,-62.4628,wedell seal
-60.97578,-62.381569,wedell seal
-60.811794,-62.357407,wedell seal
-60.787182,-62.444889,wedell seal
-60.86734,-62.346157,wedell seal
-60.854083,-62.289379,wedell seal
-60.757271,-62.377684,wedell seal
-60.967245,-62.380686,wedell seal
-60.797627,-62.297115,wedell seal
-60.704076,-62.378666,wedell seal
-60.762431,-62.452476,wedell seal
-60.698392,-62.524081,wedell seal
-60.78816,-62.442979,wedell seal
-60.759335,-62.466184,wedell seal
-60.701955,-62.453498,wedell seal
-60.677322,-62.422858,wedell seal
-60.686259,-62.378967,wedell seal
-60.710882,-62.439687,wedell seal
-60.784096,-62.446237000000004,wedell seal
-60.856469,-62.342925,wedell seal
-60.548322,-62.339241,wedell seal
-60.497604,-62.331324,wedell seal
-60.867972,-62.358556,wedell seal
-60.557678,-62.478588,wedell seal
-60.660951,-62.49299,wedell seal
-60.832046,-62.332667,wedell seal
-60.557674,-62.475473,wedell seal
-60.463137,-62.555127,wedell seal
-60.654171,-62.486746,wedell seal
-60.341469,-62.469071,wedell seal
-60.643848,-62.443588,wedell seal
-60.789738,-62.483907,wedell seal
-60.708475,-62.418981,wedell seal
-60.665657,-62.454215,wedell seal
-60.726182,-62.463721,wedell seal
-60.559144,-62.424975,wedell seal
-60.770966,-62.466913,wedell seal
-60.786025,-62.455202,wedell seal
-60.863202,-62.370162,wedell seal
-60.775744,-62.47136,wedell seal
-60.933125,-62.337427,wedell seal
-60.827506,-62.28568,wedell seal
-60.758248,-62.462161,wedell seal
-60.822968,-62.43015,wedell seal
-60.883901,-62.323235,wedell seal
-60.836449,-62.378319,wedell seal
-60.939804,-62.365369,wedell seal
-60.827276,-62.287497,wedell seal
-60.742773,-62.437816,wedell seal
-60.759791,-62.415553,wedell seal
-60.717958,-62.437666,wedell seal
-60.716551,-62.454112,wedell seal
-60.692448,-62.497522,wedell seal
-60.751671,-62.445011,wedell seal
-60.721014,-62.435523,wedell seal
-60.715572,-62.407325,wedell seal
-60.480251,-62.446691,wedell seal
-60.714407,-62.484226,wedell seal
-60.757521,-62.469571,wedell seal
-60.746786,-62.49502,wedell seal
-60.31608,-62.334722,wedell seal
-60.775902,-62.393831,wedell seal
-60.960849,-62.451662,wedell seal
-60.903767,-62.376277,wedell seal
-61.382179,-62.722756,wedell seal
-61.379522,-62.668085,wedell seal
-61.409104,-62.738234,wedell seal
-61.516234,-62.784336,wedell seal
-61.401232,-62.638008,wedell seal
-61.343696,-62.605227,wedell seal
-61.382234,-62.727784,wedell seal
-61.406392,-62.646186,wedell seal
-61.226377,-62.560719,wedell seal
-60.947045,-62.283458,wedell seal
-60.852939,-62.464099,wedell seal
-60.820512,-62.472202,wedell seal
-60.859456,-62.470319,wedell seal
-61.001544,-62.253171,wedell seal
-60.974828,-62.322494,wedell seal
-60.956968,-62.28456,wedell seal
-60.968457,-62.265719,wedell seal
-60.879744,-62.432821,wedell seal
-60.955237,-62.223943,wedell seal
-60.880136,-62.275816,wedell seal
-60.781264,-62.450811,wedell seal
-60.746743,-62.461735,wedell seal
-60.750771,-62.489915,wedell seal
-60.678329,-62.418504,wedell seal
-60.758235,-62.451836,wedell seal
-60.727621,-62.45289,wedell seal
-60.803099,-62.413104,wedell seal
-60.724818,-62.433047,wedell seal
-60.841004,-62.476331,wedell seal
-60.79061,-62.401428,wedell seal
-60.868671,-62.331671,wedell seal
-60.569435,-62.350298,wedell seal
-60.488591,-62.340615,wedell seal
-60.882125,-62.348549,wedell seal
-60.572837,-62.466379,wedell seal
-60.696325,-62.49742,wedell seal
-60.83013,-62.339879,wedell seal
-60.553958,-62.513118,wedell seal
-60.450329,-62.490239,wedell seal
-60.455329,-62.559806,wedell seal
-60.668865,-62.487775,wedell seal
-60.325786,-62.467459,wedell seal
-60.661685,-62.439882,wedell seal
-60.71068,-62.426385,wedell seal
-60.691945,-62.47599,wedell seal
-60.686515,-62.450945,wedell seal
-60.512157,-62.43969,wedell seal
-60.768876,-62.472535,wedell seal
-60.833609,-62.407433,wedell seal
-60.775981,-62.465904,wedell seal
-60.947939,-62.347512,wedell seal
-60.806593,-62.331401,wedell seal
-60.767108,-62.452185,wedell seal
-60.794135,-62.435964,wedell seal
-60.851453,-62.382392,wedell seal
-60.882311,-62.297789,wedell seal
-60.801633,-62.371885,wedell seal
-60.951835,-62.370409,wedell seal
-60.734883,-62.403811,wedell seal
-60.759554,-62.43043,wedell seal
-60.69957,-62.482468,wedell seal
-60.751848,-62.464643,wedell seal
-60.703878,-62.461674,wedell seal
-60.750539,-62.463882,wedell seal
-60.725914,-62.443869,wedell seal
-60.706424,-62.423298,wedell seal
-60.707899,-62.362655,wedell seal
-60.95509,-62.285295,wedell seal
-60.851898,-62.4676,wedell seal
-60.831969,-62.35886,wedell seal
-60.820047,-62.470515,wedell seal
-60.811637,-62.474921,wedell seal
-61.005359,-62.255214,wedell seal
-60.988096,-62.368711,wedell seal
-60.979491,-62.301845,wedell seal
-60.96261,-62.284653,wedell seal
-60.873818,-62.439749,wedell seal
-60.943773,-62.264205,wedell seal
-60.873076,-62.270672,wedell seal
-60.665503,-62.413119,wedell seal
-60.781868,-62.464362,wedell seal
-60.736304,-62.461583,wedell seal
-60.741247,-62.481569,wedell seal
-60.69452,-62.425343,wedell seal
-60.677595,-62.438455,wedell seal
-60.797402,-62.426887,wedell seal
-60.738075,-62.498327,wedell seal
-60.703276,-62.500525,wedell seal
-60.755386,-62.489974,wedell seal
-60.445504,-62.299858,wedell seal
-60.284751,-62.505709,wedell seal
-60.786576,-62.411862,wedell seal
-60.798634,-62.471822,wedell seal
-60.977822,-62.345009,wedell seal
-61.386626,-62.731829,wedell seal
-61.399439,-62.494922,wedell seal
-61.326635,-62.686888,wedell seal
-61.449668,-62.7173,wedell seal
-61.518455,-62.781498,wedell seal
-61.487579,-62.595561,wedell seal
-61.37458,-62.610211,wedell seal
-61.376525,-62.698122,wedell seal
-61.481829,-62.581332,wedell seal
-61.329414,-62.53138,wedell seal
-61.344733,-62.581398,wedell seal
-60.959932,-62.282002,wedell seal
-60.850998,-62.47105,wedell seal
-60.840576,-62.30609,wedell seal
-60.809297,-62.469851,wedell seal
-61.003911,-62.257881,wedell seal
-60.975697,-62.412009,wedell seal
-60.994383,-62.324986,wedell seal
-60.82106,-62.468274,wedell seal
-60.950815,-62.305274,wedell seal
-60.867868,-62.446697,wedell seal
-60.942168,-62.282973,wedell seal
-60.876469,-62.258945,wedell seal
-60.70513,-62.429673,wedell seal
-60.756365,-62.463001,wedell seal
-60.725481,-62.464424,wedell seal
-60.730117,-62.473551,wedell seal
-60.71488,-62.432684,wedell seal
-60.75507,-62.448342,wedell seal
-60.65353,-62.433103,wedell seal
-60.332951,-62.461928,wedell seal
-60.697825,-62.364186,wedell seal
-60.726182,-62.448623,wedell seal
-60.571753,-62.443873,wedell seal
-60.702842,-62.515478,wedell seal
-60.502407,-62.41386,wedell seal
-60.737147,-62.390138,wedell seal
-60.688803,-62.47647,wedell seal
-60.781636,-62.461545,wedell seal
-60.673589,-62.439819,wedell seal
-60.343672,-62.472735,wedell seal
-60.68583,-62.440191,wedell seal
-60.764763,-62.474854,wedell seal
-60.72339,-62.450801,wedell seal
-60.800954,-62.474038,wedell seal
-60.284838,-62.486773,wedell seal
-60.74726,-62.470864,wedell seal
-60.761556,-62.416974,wedell seal
-60.672874,-62.4218,wedell seal
-60.347122,-62.462206,wedell seal
-60.334184,-62.463023,wedell seal
-60.339783,-62.459542,wedell seal
-60.34968,-62.462421,wedell seal
-60.359086,-62.450059,wedell seal
-60.353587,-62.441521,wedell seal
-60.343402,-62.461734,wedell seal
-60.386022,-62.449993,wedell seal
-60.34266,-62.460463,wedell seal
-60.344792,-62.466604,wedell seal
-60.348848,-62.434336,wedell seal
-60.905897,-62.475005,wedell seal
-60.904719,-62.476177,wedell seal
-60.824229,-62.475062,wedell seal
-60.836181,-62.483089,wedell seal
-60.88478,-62.502225,wedell seal
-60.827738,-62.485079,wedell seal
-60.484118,-62.409928,wedell seal
-60.658605,-62.501893,wedell seal
-60.742123,-62.475587,wedell seal
-60.483215,-62.356665,wedell seal
-60.40834,-62.483248,wedell seal
-60.783608,-62.432445,wedell seal
-60.770376,-62.404192,wedell seal
-61.115723,-62.355402,wedell seal
-61.370855,-62.734306,wedell seal
-61.294461,-62.526594,wedell seal
-61.132281,-62.550003,wedell seal
-61.511114,-62.69753,wedell seal
-61.527295,-62.787339,wedell seal
-61.512221,-62.57929,wedell seal
-61.446713,-62.616353,wedell seal
-61.548779,-62.647516,wedell seal
-61.427408,-62.66646,wedell seal
-61.44182,-62.582267,wedell seal
-61.355973,-62.548837,wedell seal
-60.912713,-62.293677,wedell seal
-60.850508,-62.478108,wedell seal
-60.898826,-62.236882,wedell seal
-60.82697,-62.467462,wedell seal
-60.971272,-62.28818,wedell seal
-60.930784,-62.421674,wedell seal
-60.96962,-62.381722,wedell seal
-60.828961,-62.467466,wedell seal
-60.947801,-62.320357,wedell seal
-60.855862,-62.460654,wedell seal
-60.930524,-62.305052,wedell seal
-60.917885,-62.29507,wedell seal
-60.762514,-62.469642,wedell seal
-60.779714,-62.471897,wedell seal
-60.681077,-62.437543,wedell seal
-60.695678,-62.457472,wedell seal
-60.747084,-62.4439,wedell seal
-60.751808,-62.442182,wedell seal
-60.74113,-62.44698,wedell seal
-60.616721,-62.444184,wedell seal
-60.482372,-62.429074,wedell seal
-60.734362,-62.499048,wedell seal
-60.668237,-62.508067,wedell seal
-60.752865,-62.483195,wedell seal
-60.481303,-62.320789,wedell seal
-60.334721,-62.497777,wedell seal
-60.773455,-62.440524,wedell seal
-61.043475,-62.34407,wedell seal
-61.381454,-62.735185,wedell seal
-61.335469,-62.518035,wedell seal
-61.119554,-62.53649,wedell seal
-61.310526,-62.71112,wedell seal
-61.476925,-62.707378,wedell seal
-61.52478,-62.782263,wedell seal
-61.510832,-62.585276,wedell seal
-61.408862,-62.616109,wedell seal
-61.399445,-62.679802,wedell seal
-61.466279,-62.578931,wedell seal
-61.355167,-62.535956,wedell seal
-61.334942,-62.598133,wedell seal
-60.932516,-62.290574,wedell seal
-60.851544,-62.47435,wedell seal
-60.861293,-62.262408,wedell seal
-60.820772,-62.468587,wedell seal
-60.813598,-62.469702,wedell seal
-60.987576,-62.264086,wedell seal
-60.953262,-62.418157,wedell seal
-60.991293,-62.352664,wedell seal
-60.826352,-62.467493,wedell seal
-60.861917,-62.453652,wedell seal
-60.938378,-62.299904,wedell seal
-60.909993,-62.261272,wedell seal
-60.739979,-62.450227,wedell seal
-60.79316,-62.471145,wedell seal
-60.729737,-62.456385,wedell seal
-60.696383,-62.457906,wedell seal
-60.712041,-62.465819,wedell seal
-60.731234,-62.440911,wedell seal
-60.752612,-62.444837,wedell seal
-60.638282,-62.438639,wedell seal
-60.326832,-62.458185,wedell seal
-60.734269,-62.382933,wedell seal
-60.6591,-62.435776,wedell seal
-60.725998,-62.529365,wedell seal
-60.593472,-62.462287,wedell seal
-60.671773,-62.407728,wedell seal
-60.697072,-62.489877,wedell seal
-60.590345,-62.427613,wedell seal
-60.786448,-62.463155,wedell seal
-60.606044,-62.447743,wedell seal
-60.345989,-62.469686,wedell seal
-60.753703,-62.458667,wedell seal
-60.738474,-62.478867,wedell seal
-60.695418,-62.444671,wedell seal
-60.804828,-62.471088,wedell seal
-60.432928,-62.471952,wedell seal
-60.747895,-62.453855,wedell seal
-60.698999,-62.424713,wedell seal
-60.351263,-62.471271,wedell seal
-60.314799,-62.458897,wedell seal
-60.332484,-62.45847,wedell seal
-60.334358,-62.462143,wedell seal
-60.351619,-62.43861,wedell seal
-60.311215,-62.472693,wedell seal
-60.386863,-62.444829,wedell seal
-60.288228,-62.436747,wedell seal
-60.336158,-62.458431,wedell seal
-60.330602,-62.467795,wedell seal
-60.381941,-62.426894,wedell seal
-60.929656,-62.417664,wedell seal
-60.87239,-62.469018,wedell seal
-60.804106,-62.482974,wedell seal
-60.889712,-62.486704,wedell seal
-60.825267,-62.483264,wedell seal
-60.830172,-62.489341,wedell seal
-60.751639,-62.443733,wedell seal
-60.323279,-62.457167,wedell seal
-60.756719,-62.439739,wedell seal
-60.619034,-62.423111,wedell seal
-60.44913,-62.474117,wedell seal
-60.759792,-62.539688,wedell seal
-60.742976,-62.45854,wedell seal
-60.656367,-62.444176,wedell seal
-60.708805,-62.488963,wedell seal
-60.586801,-62.410653,wedell seal
-60.68555,-62.479861,wedell seal
-60.347878,-62.466849,wedell seal
-60.775928,-62.467494,wedell seal
-60.713921,-62.483379,wedell seal
-60.655393,-62.442605,wedell seal
-60.80948,-62.472623,wedell seal
-60.518698,-62.448762,wedell seal
-60.770178,-62.448384,wedell seal
-60.689293,-62.419836,wedell seal
-60.728894,-62.445007,wedell seal
-60.347991,-62.473354,wedell seal
-60.29914,-62.463194,wedell seal
-60.330109,-62.459303,wedell seal
-60.347478,-62.457156,wedell seal
-60.354341,-62.453672,wedell seal
-60.345289,-62.442057,wedell seal
-60.346879,-62.458066,wedell seal
-60.333523,-62.476797,wedell seal
-60.803524,-62.450487,wedell seal
-60.62729,-62.402218,wedell seal
-60.389671,-62.468557,wedell seal
-60.649708,-62.476577,wedell seal
-60.71359,-62.49003,wedell seal
-60.71322,-62.460894,wedell seal
-60.719472,-62.497113,wedell seal
-60.51654,-62.439846,wedell seal
-60.694393,-62.430693,wedell seal
-60.454836,-62.457326,wedell seal
-60.783478,-62.462496,wedell seal
-60.668184,-62.451769,wedell seal
-60.805766,-62.456096,wedell seal
-60.822225,-62.475624,wedell seal
-60.587257,-62.464159,wedell seal
-60.750497,-62.44184,wedell seal
-60.62547,-62.44775,wedell seal
-60.676365,-62.402594,wedell seal
-60.784558,-62.463194,wedell seal
-60.765861,-62.461486,wedell seal
-60.328352,-62.462976,wedell seal
-60.902134,-62.504604,wedell seal
-60.639953,-62.411327,wedell seal
-60.420948,-62.472755,wedell seal
-60.800061,-62.517173,wedell seal
-60.6581,-62.452254,wedell seal
-60.71701,-62.487732,wedell seal
-60.632412,-62.430239,wedell seal
-60.74845,-62.449433,wedell seal
-60.704754,-62.490178,wedell seal
-60.360769,-62.464258,wedell seal
-60.763223000000004,-62.462303,wedell seal
-60.702924,-62.466385,wedell seal
-60.777421,-62.462051,wedell seal
-60.598003,-62.44657,wedell seal
-60.814247,-62.474052,wedell seal
-60.560415,-62.457177,wedell seal
-60.759979,-62.444529,wedell seal
-60.643026,-62.429338,wedell seal
-60.756647,-62.454805,wedell seal
-60.3514,-62.464896,wedell seal
-60.355788,-62.480806,wedell seal
-60.297691,-62.461459,wedell seal
-60.33778,-62.451123,wedell seal
-60.370505,-62.44762,wedell seal
-60.334777,-62.460073,wedell seal
-60.340329,-62.457163,wedell seal
-60.338012,-62.461328,wedell seal
-60.390837,-62.437287,wedell seal
-60.397429,-62.459263,wedell seal
-60.345095,-62.458904,wedell seal
-60.379148,-62.468465,wedell seal
-60.407166,-62.424526,wedell seal
-60.850546,-62.44593,wedell seal
-60.886124,-62.48783,wedell seal
-60.828962,-62.47974,wedell seal
-60.83758,-62.478213,wedell seal
-60.860219,-62.479337,wedell seal
-60.387846,-62.44327,wedell seal
-60.331602,-62.447568,wedell seal
-60.324333,-62.460819,wedell seal
-60.406702,-62.429552,wedell seal
-60.885923,-62.453949,wedell seal
-60.871404,-62.485895,wedell seal
-60.809745,-62.467984,wedell seal
-60.830627,-62.485109,wedell seal
-60.847027,-62.484989,wedell seal
-60.816873,-62.488137,wedell seal
-60.343257,-62.456813,wedell seal
-60.258118,-62.466461,wedell seal
-60.352893,-62.437325,wedell seal
-60.378685,-62.43827,wedell seal
-60.352241,-62.459362,wedell seal
-60.355987,-62.454288,wedell seal
-60.337718,-62.462292,wedell seal
-60.388519,-62.446719,wedell seal
-60.389525,-62.438651,wedell seal
-60.350362,-62.456322,wedell seal
-60.347878,-62.459087,wedell seal
-60.319772,-62.473272,wedell seal
-60.451056,-62.415759,wedell seal
-60.833621,-62.462441,wedell seal
-60.871678,-62.492077,wedell seal
-60.851295,-62.470569,wedell seal
-60.840286,-62.491514,wedell seal
-60.837703,-62.47826,wedell seal
-60.875846,-62.484034,wedell seal
-60.707267,-62.487183,wedell seal
-60.638385,-62.418627,wedell seal
-60.672298,-62.527177,wedell seal
-60.712254,-62.495298,wedell seal
-60.711741,-62.362578,wedell seal
-60.519499,-62.460254,wedell seal
-60.702715,-62.442534,wedell seal
-60.205343,-62.17068,wedell seal
-59.433942,-62.317686,wedell seal
-59.367194,-62.37384,wedell seal
-59.325187,-62.292851,wedell seal
-59.367818,-62.314497,wedell seal
-60.117044,-62.096922,wedell seal
-60.667931,-62.481592,wedell seal
-60.886084,-62.276863,wedell seal
-60.857965,-62.234058,wedell seal
-60.6457,-62.381646,wedell seal
-60.748336,-62.408503,wedell seal
-60.731108,-62.412876,wedell seal
-60.706258,-62.435405,wedell seal
-60.793676,-62.47305,wedell seal
-60.673073,-62.422115,wedell seal
-60.742555,-62.514428,wedell seal
-60.753259,-62.427791,wedell seal
-60.714333,-62.39891,wedell seal
-60.81751,-62.461135,wedell seal
-60.859503,-62.471095,wedell seal
-60.948161,-62.439684,wedell seal
-60.934748,-62.38444,wedell seal
-60.704998,-62.417797,wedell seal
-60.769803,-62.481119,wedell seal
-60.752493,-62.405632,wedell seal
-60.765262,-62.45474,wedell seal
-60.791654,-62.374957,wedell seal
-60.714672,-62.469585,wedell seal
-60.786373,-62.396075,wedell seal
-61.337347,-62.550805,wedell seal
-61.264362,-62.573774,wedell seal
-61.522241,-62.604412,wedell seal
-61.563937,-62.585083,wedell seal
-61.726444,-62.678545,wedell seal
-61.487515,-62.754275,wedell seal
-61.392723,-62.7239,wedell seal
-60.979383,-62.779221,wedell seal
-61.235776,-62.475656,wedell seal
-61.001499,-62.46946,wedell seal
-61.639843,-62.614351,wedell seal
-61.51056,-62.654629,wedell seal
-61.470942,-62.688632,wedell seal
-61.46129,-62.684413,wedell seal
-61.403362,-62.691063,wedell seal
-61.718137,-62.576982,wedell seal
-61.383917,-62.66055,wedell seal
-61.364433,-62.711603,wedell seal
-61.344315,-62.714367,wedell seal
-61.32926,-62.706794,wedell seal
-60.667957,-62.409399,wedell seal
-60.662767,-62.548308,wedell seal
-60.70796,-62.496003,wedell seal
-60.628162,-62.438457,wedell seal
-60.603924,-62.44827,wedell seal
-60.750594,-62.449138,wedell seal
-60.135203,-62.195882,wedell seal
