tank_id,species,avg_daily_temp,num_fish,day_length,tank_volume,size_day_30,ammonia,avg_daily_temp_F,below,num_sick,oxygen
618,tilapia,24.27539621369608,102,10,400.55233731620876,2777.760823140273,0.09851330943612435,75.69571318465294,FALSE,4,9.399407678069785
619,tilapia,24.13676633455219,98,9,398.65562694449,2783.398515005575,0.10272688173965504,75.44617940219393,FALSE,2,9.597909742492138
620,tilapia,23.150058371855593,101,9,400.154370161735,2781.127442906897,0.08908590350746615,73.67010506934007,TRUE,6,9.873711412392591
621,tilapia,24.40666420783315,100,11,400.26017185119434,2788.57018447293,0.08428417492983832,75.93199557409966,FALSE,4,9.403313527840101
622,tilapia,23.90079782000998,100,8,399.8377495235797,2779.384803790353,0.10831971718891503,75.02143607601796,FALSE,9,9.186754652409276
623,tilapia,23.87697237930636,103,9,398.985443815812,2780.281293858254,0.09955808844188747,74.97855028275146,TRUE,8,9.605878976087252
624,tilapia,24.475142924490076,91,10,399.93524872578604,2774.89633183916,0.09435694742819176,76.05525726408214,FALSE,3,9.341231388215276
625,tilapia,24.27683947222525,98,11,399.95727768412644,2785.639478050746,0.10639402654255266,75.69831105000546,FALSE,0,9.479317324628287
626,tilapia,23.822491298854885,101,9,400.0006140362055,2781.6570537657494,0.08954057221859063,74.8804843379388,TRUE,4,9.514573711893203
627,tilapia,24.066791537366054,100,10,398.05162181440016,2782.95604995781,0.10362251068662724,75.3202247672589,FALSE,14,9.300268367715562
628,tilapia,24.332294268266487,100,10,400.94117415724367,2787.34518912966,0.100236677663319,75.79812968287968,FALSE,11,9.161514686086146
629,tilapia,24.14378232602782,91,10,400.07486838939496,2788.2957020242166,0.09319046489997837,75.45880818685008,FALSE,0,9.341183528188541
630,tilapia,24.26592073665076,98,9,399.70058191669636,2783.720663924366,0.10396813689835725,75.67865732597136,FALSE,7,9.24065227548249
631,tilapia,23.685638518775054,98,11,399.40910971622645,2788.3148478753665,0.09815607596940451,74.63414933379511,TRUE,7,9.639087796079986
632,tilapia,24.79846228224218,96,10,400.95161844215227,2791.431722405161,0.10266697053280112,76.63723210803593,FALSE,4,9.311264210319392
633,tilapia,23.90618489792307,100,12,400.64269483408145,2787.530061780354,0.10271942816758649,75.03113281626153,FALSE,5,9.438364557052259
634,tilapia,24.934789062105363,99,10,398.66381539723653,2776.7038104351436,0.11226833755889966,76.88262031178965,FALSE,6,9.042676808232429
635,tilapia,22.99753190092456,94,10,400.34329070753927,2783.157619633712,0.1022950463526725,73.39555742166421,TRUE,4,9.577882114097275
636,tilapia,23.454959383250948,95,10,398.9375783957673,2785.1620966351284,0.1061836846770321,74.2189268898517,TRUE,6,9.676645637465588
637,tilapia,23.42353435174703,104,10,400.5568256306587,2779.625014564951,0.09983758256412761,74.16236183314466,TRUE,3,9.658392889908065
638,tilapia,23.175843564294755,95,10,399.1243496734102,2789.6525789025336,0.09246954166951471,73.71651841573056,TRUE,5,9.69253287148502
639,tilapia,23.849263625764642,99,10,400.22695306431046,2786.352548529579,0.09317150505080864,74.92867452637635,TRUE,5,9.541199479717783
640,tilapia,24.051380110107957,104,11,400.42336778495604,2784.517925742795,0.0883824004900807,75.29248419819433,FALSE,3,9.346505002859516
641,tilapia,23.5734940441411,96,8,400.02317534434206,2777.995048067421,0.10909321052490928,74.43228927945398,TRUE,5,9.58261151768526
642,tilapia,23.845938954514455,97,8,399.2193612567197,2786.093328740883,0.0905017237304589,74.92269011812601,TRUE,5,9.45495248373151
643,tilapia,23.9095399491819,101,10,400.2311305441938,2772.1150682757866,0.08970885969509707,75.03717190852743,FALSE,10,9.393336413912245
644,tilapia,23.41523235977039,97,11,399.9921000426352,2789.0570246715124,0.10093545470725972,74.1474182475867,TRUE,5,9.583134782117002
645,tilapia,23.416455954213422,102,9,398.67991283372385,2783.809443220761,0.10024730100289359,74.14962071758416,TRUE,7,9.5593227729184
646,tilapia,23.845289289904283,106,9,400.56818746017666,2783.963274782987,0.1009543347817567,74.9215207218277,TRUE,7,9.52049693885747
647,tilapia,23.982056229102607,96,11,400.57183248700136,2777.132350408037,0.10401689482896928,75.16770121238469,FALSE,14,9.541214035043705
648,tilapia,23.997164541156323,101,9,400.89153084794236,2782.3289369284425,0.08731732012814646,75.19489617408138,FALSE,2,9.246184063156825
649,tilapia,24.278444802305682,100,7,399.0032351188169,2778.8611632910747,0.1034194948646054,75.70120064415022,FALSE,5,9.10626870896836
650,tilapia,23.85104854900164,100,10,401.05854975539796,2784.817700484543,0.09499002060077338,74.93188738820295,TRUE,4,9.439389772051987
651,tilapia,23.5106474842944,96,9,400.03088427836315,2791.2564360486676,0.10901593231127066,74.31916547172992,TRUE,8,9.50292436830403
652,tilapia,23.906236135630138,101,9,401.08456354606716,2792.5838816316004,0.10436822961601379,75.03122504413426,FALSE,7,9.406844395779343
653,tilapia,23.333791749567222,99,10,399.9146299350292,2776.345702367803,0.10439579388318311,74.000825149221,TRUE,7,9.990563260174728
654,tilapia,24.873420782242984,99,10,399.44305114440556,2779.944334588263,0.09598127286889895,76.77215740803737,FALSE,6,9.105608651635755
655,tilapia,24.04145360577481,98,10,400.77836816786095,2788.408658803272,0.07692008245493033,75.27461649039466,FALSE,6,9.54687556167721
656,tilapia,23.822346375344942,97,10,399.6699973780098,2777.8827626797665,0.12405924395150197,74.8802234756209,TRUE,5,9.638487879933098
657,tilapia,23.117820555087956,101,10,400.7052116375629,2780.747408549919,0.11265591005536371,73.61207699915832,TRUE,6,9.615390930733033
658,tilapia,23.61049419823768,104,8,400.4790832807835,2776.3656149997605,0.0904745067080375,74.49888955682783,TRUE,4,9.347572372082706
659,tilapia,23.993018645392468,104,9,401.2514442223471,2783.5576163325914,0.09900731145382967,75.18743356170644,FALSE,6,9.455021234634593
660,tilapia,23.99490907961947,98,10,398.4198226193438,2785.86878356874,0.09274115320735808,75.19083634331506,FALSE,2,9.661105970118681
661,tilapia,24.178349599594437,100,11,401.18340362888114,2784.0078437600073,0.11366033309015762,75.52102927926998,FALSE,9,9.348074090920983
662,tilapia,23.686017215392248,101,9,401.61663560300366,2780.0034169762307,0.09629905890782778,74.63483098770604,TRUE,7,9.68604708015708
663,tilapia,23.930024621768247,98,9,400.1632684035516,2788.782605074511,0.1034603390427627,75.07404431918285,FALSE,8,9.494022599275228
664,tilapia,24.028208965046105,94,9,399.41799216175775,2789.7231606606315,0.09660372652184865,75.250776137083,FALSE,1,9.375470437288294
665,tilapia,24.270553082348066,102,9,399.90612475881903,2781.963886059325,0.1104616231558382,75.68699554822652,FALSE,12,9.15850255473106
666,tilapia,22.32932826113086,100,9,399.855182388385,2784.5380753618183,0.09219105067094133,72.19279087003555,TRUE,7,9.948534261722415
667,tilapia,23.79774622822177,104,10,399.91788009538277,2781.815992742462,0.08042218870980117,74.83594321079919,TRUE,3,9.800439946966748
668,tilapia,23.76901710540673,96,10,399.98795176345897,2773.9297439334696,0.10012290769230736,74.7842307897321,TRUE,5,9.355493469279441
669,tilapia,24.32797189302473,99,10,399.30729443973667,2786.187391936968,0.09913655331332534,75.79034940744452,FALSE,6,9.326880586269393
670,tilapia,24.546375152567794,97,12,400.9461128142511,2777.1525653783674,0.08195266504570856,76.18347527462203,FALSE,8,9.503610137744763
671,tilapia,24.047280801513264,103,13,400.05758313699073,2786.1049223813334,0.09834279050520484,75.28510544272388,FALSE,0,9.523762117376375
672,tilapia,23.65098245104454,102,10,400.5995788883039,2784.2513151458916,0.09474842861054106,74.57176841188019,TRUE,5,9.519590043094924
673,tilapia,23.360887622806757,96,11,399.4824554965366,2773.5010400206947,0.09925725277842852,74.04959772105217,TRUE,6,9.510062220436836
674,tilapia,22.883399578182054,99,9,399.0714895117107,2790.909230770982,0.11661551153022051,73.1901192407277,TRUE,5,9.501555761135819
675,tilapia,24.017266748990107,99,9,399.6668203444053,2787.3262490842926,0.0920245806452953,75.2310801481822,FALSE,1,9.437037517002882
676,tilapia,23.485659207244677,99,11,399.6550470852989,2781.9952514114552,0.09684851785652455,74.27418657304042,TRUE,5,9.679916502141538
677,tilapia,23.496900362949464,102,9,399.46341430617804,2780.419922699059,0.09742468037892058,74.29442065330903,TRUE,3,9.35164112346392
678,tilapia,24.47395623040458,100,10,400.7012745708965,2781.4562485017786,0.0945376472319256,76.05312121472824,FALSE,1,9.13579238825024
679,tilapia,23.251695357838567,99,12,399.45821753334764,2787.963616680773,0.10463888229300317,73.85305164410943,TRUE,8,9.676052920697051
680,tilapia,23.971427910902293,103,11,398.4792007040826,2778.0193098892764,0.100584260161748,75.14857023962412,FALSE,0,9.3745605983085
681,tilapia,24.1923066645901,104,11,400.8094025876157,2792.288412990969,0.08267491698997897,75.54615199626218,FALSE,11,9.39198872740466
682,tilapia,23.525621961067113,96,9,398.78517260366147,2794.9679751101644,0.1017114921063526,74.3461195299208,TRUE,6,9.446622073212861
683,tilapia,24.82011981711705,99,10,400.237839312377,2788.887667636599,0.09068443989724047,76.67621567081069,FALSE,8,8.939224721803615
684,tilapia,23.70904795926174,101,11,401.6219455608133,2776.4973565518585,0.11379235783939701,74.67628632667113,TRUE,10,9.32316113697513
685,tilapia,24.001971392046656,97,9,400.1489171501728,2781.326241260802,0.10548216979484262,75.20354850568398,FALSE,1,9.27104243071317
686,tilapia,23.63997116722561,100,10,399.3589948646847,2773.7563868424436,0.11052116914318519,74.5519481010061,TRUE,4,9.621901107990196
687,tilapia,23.726478564082022,100,9,401.22525205850445,2784.2776991399824,0.09390823138117398,74.70766141534764,TRUE,8,9.53103580782541
688,tilapia,23.755685380944875,101,11,398.65589003827233,2781.187580352137,0.10474286830913818,74.76023368570077,TRUE,7,9.621034252212368
689,tilapia,23.461093675470227,101,9,400.05529944764965,2796.612637243519,0.1029455685097426,74.22996861584642,TRUE,8,9.524688023731219
690,tilapia,24.303786559127268,102,10,399.07802575205085,2787.3209699757604,0.09868609615505952,75.74681580642908,FALSE,1,9.361345313386469
691,tilapia,24.374066860649997,101,9,399.11421221068355,2780.6912282729454,0.09966603375678136,75.87332034917,FALSE,4,9.406748774870115
692,tilapia,22.45666766436698,103,10,398.4605707733811,2787.7392108503227,0.07446200330499653,72.42200179586055,TRUE,5,9.725055283555651
693,tilapia,24.228731770593974,98,10,400.5242632698562,2787.8988695229937,0.11313371359564556,75.61171718706916,FALSE,4,9.358741939770077
694,tilapia,24.390842922892503,101,10,400.61963667830236,2775.430939763101,0.10224907168273355,75.9035172612065,FALSE,9,9.111472798432029
695,tilapia,23.592390180888835,98,9,400.9235509586045,2781.9222132614195,0.10660018119259114,74.46630232559991,TRUE,8,9.687686564971754
696,tilapia,23.95134640578316,105,10,399.7665041528418,2782.001451394964,0.08679988849276055,75.11242353040969,FALSE,1,9.442356811823934
697,tilapia,24.031989144922466,101,10,398.63251609670857,2777.2935836903557,0.11182277156915484,75.25758046086044,FALSE,9,9.181062748700162
698,tilapia,23.777879845317944,103,10,400.2771555337001,2782.496984714642,0.08480165729443935,74.8001837215723,TRUE,5,9.53354141441662
699,tilapia,23.7253636438071,107,11,400.0442122959007,2776.737028466825,0.1050277206871112,74.70565455885279,TRUE,6,9.46247990144826
700,tilapia,23.93368602959306,103,9,400.47619711407555,2786.1895213632556,0.09897703785949434,75.0806348532675,FALSE,12,9.623312076189139
701,tilapia,23.610876841912273,97,11,399.6711123670852,2781.968904101752,0.08266047673811647,74.4995783154421,TRUE,6,9.612414602323598
702,tilapia,23.765691636714116,102,10,400.4078515195866,2775.5663513304,0.10544010617859625,74.77824494608541,TRUE,7,9.525050316846526
703,tilapia,24.065493129728722,101,9,398.716033566007,2774.0241361211365,0.09062752975330167,75.3178876335117,FALSE,5,9.25887937380045
704,tilapia,24.278680968913804,99,9,400.56506654423083,2784.7060513410074,0.09327367643649674,75.70162574404485,FALSE,1,9.537910719580443
705,tilapia,23.426155314071792,100,10,400.9358443718247,2777.2895200493426,0.10649766164551557,74.16707956532923,TRUE,6,9.615019529106558
706,tilapia,23.434680191076712,98,10,400.0629317625863,2786.4478977637295,0.10044943872604703,74.18242434393808,TRUE,4,9.544040645669037
707,tilapia,23.4569058024516,101,9,398.882837528817,2778.8377826919127,0.08249998171972292,74.22243044441288,TRUE,9,9.625210561553978
708,tilapia,23.80810298371578,97,11,400.5251183046815,2790.5660037753987,0.0908974844989921,74.8545853706884,TRUE,4,9.492216607770713
709,tilapia,23.995181321341352,100,11,400.53986549030964,2786.712241900795,0.08929261737158878,75.19132637841443,FALSE,9,9.384178210950095
710,tilapia,24.235348807959248,96,10,399.0878423590285,2781.08705465718,0.11181086521423494,75.62362785432666,FALSE,8,9.344031559707581
711,tilapia,24.683877398079577,101,9,399.2778780856147,2787.46014113165,0.11514110742810475,76.43097931654324,FALSE,2,9.236719494124186
712,tilapia,24.073049829008912,98,9,399.5123779524999,2778.9440052344844,0.10384024606798602,75.33148969221605,FALSE,4,9.430565205866486
713,tilapia,24.075675033595505,100,10,400.26710196711025,2780.912226815435,0.1184527183336406,75.33621506047191,FALSE,6,9.35576218003075
714,tilapia,24.032048967716054,102,9,401.04515302168704,2777.0332274516545,0.10043470933215612,75.2576881418889,FALSE,0,9.546889012106284
715,tilapia,23.40870916937188,104,10,398.819722368822,2793.4011388021377,0.09382420665829354,74.13567650486938,TRUE,10,9.63675988993838
716,tilapia,23.745488926469047,101,10,400.22663640352715,2782.0214242337556,0.10779748640512034,74.74188006764429,TRUE,5,9.397532007765484
717,tilapia,23.846352196127164,101,8,397.4804748714947,2789.4685435960932,0.09002787181530603,74.9234339530289,TRUE,3,9.440935042787094
718,tilapia,23.16734121414038,92,10,399.45093373549827,2785.4728916793356,0.10826565977147046,73.70121418545268,TRUE,6,9.719353541834723
719,tilapia,22.850945625958822,102,10,399.45373028212185,2774.312192842626,0.09483193341299244,73.13170212672588,TRUE,4,9.598777316194909
720,tilapia,24.929954930121056,95,11,399.20412751141777,2787.0128243967606,0.11645883342526776,76.8739188742179,FALSE,7,9.328343661354644
721,tilapia,24.16873552085301,96,10,401.02594587243283,2789.253382609393,0.09631731580708289,75.50372393753543,FALSE,0,9.436129637341997
722,tilapia,24.160268636132187,104,10,400.195429457196,2786.5109497887074,0.10455557764665689,75.48848354503794,FALSE,3,9.13492312836931
723,tilapia,23.36160454819143,101,8,400.12063818947667,2775.7398090745455,0.10137749073323998,74.05088818674457,TRUE,6,9.760437859963261
724,tilapia,23.694148548157067,102,10,399.63182263852667,2787.773235199643,0.09636620201025008,74.64946738668272,TRUE,4,9.530501971657127
725,tilapia,24.43551075398968,101,9,400.7701259762796,2779.4030563055767,0.10915705079189196,75.98391935718142,FALSE,2,9.321597910191079
726,tilapia,23.80116804294033,107,9,400.91225231115544,2779.442573112991,0.10409040730941249,74.8421024772926,TRUE,8,9.33224302735485
727,tilapia,24.415653228039048,102,11,399.5976352211169,2786.250791054674,0.08842549188634717,75.94817581047029,FALSE,1,9.180297153960664
728,tilapia,24.108147885652556,102,12,401.0076537792725,2785.9100773269174,0.09223521940162664,75.3946661941746,FALSE,1,9.273801174612759
729,tilapia,24.002490787522966,101,10,399.83665200392096,2787.1054474726348,0.10073979018083222,75.20448341754134,FALSE,0,9.265909457286988
730,tilapia,23.06887508313382,104,10,399.7588143460236,2783.9541996717444,0.10983001883898327,73.52397514964088,TRUE,9,9.728194587733823
731,tilapia,23.379499276298095,100,11,399.8108075523302,2778.313111469416,0.0749855104145434,74.08309869733657,TRUE,5,9.6707713326406175
732,tilapia,24.380974201599702,100,11,400.27463138991897,2788.657101754784,0.1268926468533734,75.88575356287947,FALSE,9,9.37978047054289
733,tilapia,23.30083026770766,100,9,400.4734852530478,2778.352600592504,0.10474854975078296,73.94149448187379,TRUE,7,9.671487737784574
734,tilapia,25.2044656158221,98,11,400.18552535801643,2784.6379785732915,0.07730804373557829,77.3680381084798,FALSE,8,8.902003625333336
735,tilapia,23.652370332927035,101,9,398.72370682297094,2778.0521847045457,0.09995180086286898,74.57426659926867,TRUE,6,9.645564909692238
736,tilapia,23.627937233327508,97,10,400.26503509817445,2778.9749559946586,0.09779513872503753,74.53028701998952,TRUE,7,9.338023503122294
737,tilapia,23.640599338135,102,10,400.59884993775466,2792.304962291152,0.08799855778545213,74.553078808643,TRUE,4,9.468086588143377
738,tilapia,24.41933179572993,101,11,399.64317863978204,2784.4285631439193,0.11475276186729991,75.95479723231388,FALSE,6,9.303944581214624
739,tilapia,23.17049398233092,102,9,401.0510141462694,2786.6341938359105,0.10593078150393562,73.70688916819566,TRUE,8,9.55786049227096
740,tilapia,23.533436924467072,106,12,400.85745881236625,2779.8171868467084,0.08084141280465933,74.36018646404074,TRUE,6,9.463687700813562
741,tilapia,24.29458314608359,107,11,398.7903154312987,2779.2268128227297,0.10804395533263089,75.73024966295046,FALSE,3,9.131436651525025
742,tilapia,24.670676600600714,98,10,399.6943064058101,2781.9327581444672,0.10660797765948424,76.4072178810813,FALSE,4,9.320147962426008
743,tilapia,24.138164584269106,97,8,400.53846298511843,2780.0026529008874,0.09419590515607512,75.4486962516844,FALSE,6,9.525709676021068
744,tilapia,24.24903155697452,100,11,400.6046117862039,2775.3047590518286,0.09644429358874874,75.64825680255413,FALSE,8,9.412923925876562
745,tilapia,23.699568535674217,99,10,399.33086329352864,2778.997204190835,0.1003353206446059,74.6592233642136,TRUE,7,9.840836006130706
746,tilapia,24.168259686558347,98,10,401.13128915086656,2781.63618452986,0.08946804421619968,75.50286743580503,FALSE,3,9.379929840242403
747,tilapia,23.90386636124458,98,9,400.22613677995037,2778.4030754604864,0.1098162920938276,75.02695945024024,FALSE,7,9.39982588442613
748,tilapia,23.87813550364251,99,11,399.8009386341282,2783.8527508971815,0.11857350106751996,74.98064390655652,TRUE,6,9.38844300691216
749,tilapia,23.255819366569426,98,10,400.22937256956527,2785.359801997563,0.10731542066502522,73.86047485982496,TRUE,7,9.48983414731078
750,tilapia,24.299364479685817,101,10,399.76106512984467,2788.307456355434,0.09223896676860756,75.73885606343447,FALSE,8,9.196348312100783
751,trout,14.920777727103557,89,11,400.0749837607731,151.1342604127508,0.018475609169348865,58.857399908786405,TRUE,17,11.790471213543285
752,trout,15.913083297666931,73,14,399.00273646011277,151.67986909008977,0.030318122019295207,60.64354993580048,FALSE,14,11.60239075225972
753,trout,14.492631375961428,75,13,400.1953496419586,148.75439561085565,0.029691415173425932,58.08673647673057,TRUE,15,11.924031321209213
754,trout,15.184000801237525,71,11,400.08093188828997,149.5846145951195,0.025810896192103888,59.331201442227545,FALSE,6,11.637454864681958
755,trout,16.411742247691464,84,14,400.3130716806574,149.3612530193717,0.03497780613513469,61.54113604584464,FALSE,2,11.292987578043967
756,trout,15.62826524475427,81,12,400.01773494763637,149.70460299468095,0.032912861873566276,60.13087744055768,FALSE,9,11.199827270876716
757,trout,14.773292662089377,72,12,399.62533543645884,149.5796046588884,0.029431010248460017,58.59192679176088,TRUE,11,11.868042426954254
758,trout,14.451073885551239,74,13,399.1875970062333,149.99069410160143,0.03432814595552102,58.01193299399223,TRUE,17,12.102703080167707
759,trout,15.584440718873804,74,13,400.5667595557971,146.68654240046993,0.03952784596239561,60.05199329397285,FALSE,2,11.512752796128058
760,trout,15.136252235567834,69,11,400.71812439307587,151.01684816803498,0.021185040487542498,59.2452540240221,FALSE,5,11.736020528614436
761,trout,15.241135310761532,77,12,399.53464856126095,152.30061950327948,0.02619397608275114,59.43404355937076,FALSE,6,11.580930600436124
762,trout,14.991238415177113,79,13,399.5999098181598,146.36389493177526,0.03394043387480189,58.9842291473188,TRUE,14,11.864147184462306
763,trout,14.68276153365154,78,13,398.7410135733413,149.23085335870113,0.0225202600475687,58.428970760572774,TRUE,16,11.800267807152268
764,trout,15.465605869701328,75,11,399.73637180388494,150.27825667922806,0.029717647817260492,59.838090565462394,FALSE,14,11.551229801542842
765,trout,15.312045344354196,87,13,399.50238028254176,149.12890405727532,0.03209373105618421,59.56168161983756,FALSE,7,11.493268422668118
766,trout,14.25501253742834,74,13,400.58922445979294,151.9400569109374,0.018800349770395783,57.65902256737101,TRUE,18,11.80881573983824
767,trout,14.788027164717077,85,13,398.1584709812518,149.60630278867544,0.03616092466742534,58.61844889649074,TRUE,18,11.940617329558044
768,trout,15.562942505524312,75,12,399.92319491204455,151.58840386775606,0.031671663041625636,60.01329650994376,FALSE,12,11.752087790942339
769,trout,14.216941406417574,80,11,400.69430423355965,150.0487406641042,0.02844025857493065,57.590494531551634,TRUE,16,11.964037059288255
770,trout,15.163848561156785,78,11,399.370951828975,151.50342987177018,0.026094672037064268,59.29492741008221,FALSE,11,11.775443214264142
771,trout,15.080454928490338,64,11,400.1006475593665,149.3815765525491,0.02539711536111301,59.14481887128261,FALSE,7,11.75100532484378
772,trout,15.734737540856532,66,12,398.99369114142127,153.196476838311,0.016219771777100267,60.32252757354176,FALSE,11,11.440074499185625
773,trout,14.16688467286521,92,12,399.2605577052937,146.82070759987369,0.03030949797684796,57.50039241115738,TRUE,15,12.039480057676597
774,trout,15.434455750678877,62,13,399.4222255034409,146.82861935658687,0.027886630699882595,59.78202035122198,FALSE,19,11.540255339414175
775,trout,15.342908490080783,71,12,398.9997441213548,150.8279230970098,0.020297631748399568,59.61723528214541,FALSE,14,11.628183221824736
776,trout,14.367433462887044,83,12,400.52162260092433,155.16711615500486,0.0390738760698886,57.861380233196684,TRUE,14,11.853274397882341
777,trout,15.308245023412425,73,10,399.5875365747851,152.84019472200072,0.015414844737783248,59.55484104214237,FALSE,8,11.711372609624485
778,trout,14.208601798745985,73,11,399.30744094653625,150.22591115032552,0.028408961418598538,57.57548323774277,TRUE,16,12.108109301858306
779,trout,15.057737978305468,77,11,399.8795012595561,150.65920808682398,0.03289194721274319,59.103928360949844,FALSE,15,11.847698277762555
780,trout,14.822865764319085,73,12,399.3573982047259,149.58817400400656,0.027487317884479306,58.68115837577435,TRUE,19,11.548244185379794
781,trout,14.5496691378696,72,12,399.4518628317781,151.19036406103686,0.03511059573240511,58.18940444816528,TRUE,14,11.922853242585287
782,trout,15.413248702155602,69,12,401.14119832000733,150.23014974145966,0.0288932027161385,59.74384766388009,FALSE,11,11.471315111697617
783,trout,14.861601581042343,82,12,399.48568650568455,149.30323563669884,0.03385952279774967,58.75088284587622,TRUE,15,11.640082510338745
784,trout,14.931888519860177,71,12,400.2491342780254,149.0484460131534,0.02264101593118412,58.87739933574832,TRUE,18,11.574282861591637
785,trout,15.793835980962845,74,12,399.82416833141497,151.85309272382713,0.03398079953643028,60.42890476573312,FALSE,10,11.617509108095444
786,trout,14.970050753942251,83,12,399.55396482456064,145.80297023593974,0.02318852314337061,58.94609135709605,TRUE,16,11.782913763844974
787,trout,14.558604067187899,80,11,399.7963228914298,153.92993930066373,0.03280585412518666,58.20548732093822,TRUE,13,11.765185351398076
788,trout,14.842373268287046,70,12,398.642985966341,150.11344375475417,0.028509639263431023,58.716271882916686,TRUE,13,11.844637386318679
789,trout,15.04571934716552,78,12,399.36471788190715,150.12313631698123,0.024643034422934106,59.082294824897936,FALSE,14,11.676519780275145
790,trout,14.963102975913655,65,11,399.47999560872665,148.07698207947323,0.025230239471583857,58.93358535664458,TRUE,14,11.684422969944496
791,trout,14.426468175213298,77,11,399.6504334291075,150.2983395857157,0.034421952309386696,57.96764271538394,TRUE,14,11.937545931535777
792,trout,14.88966012144051,69,13,400.23509885053545,152.85396409834604,0.026672298408125822,58.80138821859292,TRUE,12,11.79588078492642
793,trout,14.717919660264712,82,12,400.0983963470711,148.6515655324795,0.024799114188989262,58.49225538847648,TRUE,15,11.710454620532026
794,trout,14.765558828571185,82,12,397.0261682094683,150.0444890690746,0.024816234959493488,58.578005891428134,TRUE,15,11.825137557530528
795,trout,14.498801939911958,63,13,400.2931541124894,150.3992086659866,0.023860307965652305,58.09784349184153,TRUE,14,11.989147616619391
796,trout,14.245636594071101,78,11,399.83608611465377,152.12990329815412,0.026988137578970988,57.64214586932798,TRUE,15,11.863646399307495
797,trout,15.016246017655401,84,11,400.88899233062875,150.05068542265892,0.03171880913535102,59.029242831779726,FALSE,4,11.789901420115015
798,trout,15.7750474436711,62,11,400.2711131585244,148.43251607290904,0.025726924446942658,60.39508539860798,FALSE,13,11.56698300125875
799,trout,15.476217411425067,85,13,400.3978961235375,149.28925338148213,0.03349630691584103,59.85719134056512,FALSE,6,11.356549699635066
800,trout,15.335826010911559,73,11,400.8666059099061,152.06511819672167,0.018307582655134505,59.604486819640805,FALSE,17,11.505811836119696
801,trout,14.70124857902826,62,11,399.8222484725931,150.10129913599218,0.029832346573680033,58.46224744225087,TRUE,16,11.944017136040257
802,trout,15.169427641772797,72,11,399.47235612703304,149.28473617545208,0.01504464639239726,59.30496975519104,FALSE,14,11.436075496306113
803,trout,15.291625412408804,70,12,399.63844115663,148.8611519117064,0.026472965743064958,59.524925742335846,FALSE,11,11.418836345265087
804,trout,14.59781157725291,70,12,400.6259771867934,147.30206136839587,0.02546471087705775,58.27606083905524,TRUE,13,11.78630536688656
805,trout,15.660045588402694,72,13,399.7291713344242,146.4894373730387,0.026552044809640598,60.18808205912485,FALSE,4,11.62552444800721
806,trout,14.426901563788721,70,11,400.7942630043747,154.10233615806843,0.02891774563853157,57.968422814819704,TRUE,15,11.733251543523648
807,trout,14.792305733253498,80,13,400.8755200921829,148.05142690282435,0.036299980882109104,58.62615031985629,TRUE,14,11.88847697512311
808,trout,15.229742426495129,70,11,399.2081488887633,150.49701593053103,0.026699688337595926,59.413536367691236,FALSE,1,11.84249549249284
809,trout,15.014517182555387,62,11,400.19569359964123,151.2153588897415,0.029555030379476585,59.0261309285997,FALSE,11,11.54535673539841
810,trout,15.388513097508417,72,12,399.23579574292177,151.65691263520145,0.03143770397698142,59.69932357551515,FALSE,18,11.497660982489977
811,trout,14.639720188863652,73,12,401.3161307454652,149.93217932499758,0.031196794002980276,58.35149633995458,TRUE,17,12.085001137255382
812,trout,16.150924008789897,68,13,400.20150293087175,149.85677599589607,0.02157069020036142,61.071663215821815,FALSE,6,11.307624606158985
813,trout,15.191185143000336,89,13,400.71498933886807,151.41056746627223,0.035426403229829186,59.34413325740061,FALSE,1,11.4230243160727
814,trout,15.34252284385465,63,11,398.89013464043757,152.79950786759952,0.028772859838651244,59.61654111893837,FALSE,11,11.467860043346878
815,trout,14.647405200060994,64,12,399.73305951472395,151.8251208220008,0.029137747780583603,58.36532936010979,TRUE,17,11.943182408915805
816,trout,14.70237219135927,62,11,398.9421260672801,152.29526265872624,0.025515589660664653,58.464269944446684,TRUE,17,11.560123002247389
817,trout,15.180079812803388,80,12,400.3666018171365,148.60682598098518,0.026037740177619423,59.3241436630461,FALSE,6,11.327836443012881
818,trout,14.572669493349656,73,11,400.68795294968737,150.82143224783167,0.01894590652260083,58.230805088029385,TRUE,14,11.83747304559982
819,trout,15.125088999656285,83,11,399.7734336437451,148.58523730754493,0.02937077831347538,59.225160199381314,FALSE,12,11.526344438508952
820,trout,14.374524046022447,63,13,400.71798717658606,151.3680977883533,0.023601372557878204,57.87414328284041,TRUE,14,11.76247884757767
821,trout,15.44435196737196,66,11,398.6189261260126,150.62418953202433,0.028361108335976565,59.79983354126953,FALSE,17,11.770106687038664
822,trout,14.120193834565178,78,13,399.7323814707839,151.14819251086655,0.024966036492248055,57.41634890221732,TRUE,14,11.953845270481631
823,trout,15.167332379131423,66,12,399.5204148856602,150.96244681585625,0.024001234046132917,59.30119828243656,FALSE,12,11.693133535670174
824,trout,14.671901810709276,76,10,401.3313509349023,146.41758143791307,0.035531802309224446,58.40942325927669,TRUE,15,11.912014888199522
825,trout,15.105223142414008,69,11,399.3915495442511,151.70389590984752,0.030271217900522875,59.18940165634521,FALSE,10,11.708865255934587
826,trout,15.605920966270086,66,12,399.88022449300735,150.07331796607843,0.019915350671792863,60.09065773928616,FALSE,14,11.570938242663093
